Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [short],10,0,110.0,117.24337149998973,95.85621399946831,143.80064599936304,678.2,63.40701054741651,0.0,110,120,120,140,140,140,140,140,140,140,140
,Aggregated,10,0,110.0,117.24337149998973,95.85621399946831,143.80064599936304,678.2,63.40701054741651,0.0,110,120,120,140,140,140,140,140,140,140,140
