Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],15,4,180.0,182.26588226663503,151.92984400005116,268.17012900005466,556.8,52.69115805782961,14.050975482087896,180,180,200,200,200,270,270,270,270,270,270
,Aggregated,15,4,180.0,182.26588226663503,151.92984400005116,268.17012900005466,556.8,52.69115805782961,14.050975482087896,180,180,200,200,200,270,270,270,270,270,270
