Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [long],1,0,55.96834599964495,55.96834599964495,55.96834599964495,55.96834599964495,909.0,17.59916751984693,0.0,56,56,56,56,56,56,56,56,56,56,56
,Aggregated,1,0,55.96834599964495,55.96834599964495,55.96834599964495,55.96834599964495,909.0,17.59916751984693,0.0,56,56,56,56,56,56,56,56,56,56,56
