Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],2280,1195,34,54.39615071316815,8.629848000055063,266.4586049995705,362.6469298245614,37.96013569600577,19.895772875757412,34,44,78,120,130,140,170,190,260,270,270
,Aggregated,2280,1195,34,54.39615071316815,8.629848000055063,266.4586049995705,362.6469298245614,37.96013569600577,19.895772875757412,34,44,78,120,130,140,170,190,260,270,270
