timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783812773048,2026-07-11T23:32:53.048000+00:00,23.24,24.0,3008,421,,0
1783812773053,2026-07-11T23:32:53.053000+00:00,9.71,10.0,3008,421,,0
1783812773056,2026-07-11T23:32:53.056000+00:00,26.79,27.0,3008,421,,0
1783812773057,2026-07-11T23:32:53.057000+00:00,18.16,19.0,3008,421,,0
1783812773060,2026-07-11T23:32:53.060000+00:00,21.91,22.0,3008,421,,0
1783812773071,2026-07-11T23:32:53.071000+00:00,43.56,44.0,3008,421,,0
1783812773074,2026-07-11T23:32:53.074000+00:00,19.65,20.0,3008,421,,0
1783812773077,2026-07-11T23:32:53.077000+00:00,34.39,35.0,3008,421,,0
1783812773090,2026-07-11T23:32:53.090000+00:00,35.0,36.0,3008,421,,0
1783812773096,2026-07-11T23:32:53.096000+00:00,44.15,45.0,3008,421,,0
1783812808533,2026-07-11T23:33:28.533000+00:00,19.17,20.0,3008,421,,0
1783812808535,2026-07-11T23:33:28.535000+00:00,17.2,18.0,3008,421,,0
1783812808538,2026-07-11T23:33:28.538000+00:00,9.12,10.0,3008,421,,0
1783812808543,2026-07-11T23:33:28.543000+00:00,20.8,21.0,3008,421,,0
1783812808550,2026-07-11T23:33:28.550000+00:00,28.02,29.0,3008,421,,0
1783812808550,2026-07-11T23:33:28.550000+00:00,30.86,31.0,3008,421,,0
1783812808553,2026-07-11T23:33:28.553000+00:00,40.35,41.0,3008,421,,0
1783812808556,2026-07-11T23:33:28.556000+00:00,29.32,30.0,3008,421,,0
1783812808561,2026-07-11T23:33:28.561000+00:00,25.51,26.0,3008,421,,0
1783812808562,2026-07-11T23:33:28.562000+00:00,37.98,38.0,3008,421,,0
