Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],1131,471,32,36.267389045100565,10.221468000054301,337.7666979999958,433.3837312113174,18.832642133333408,7.842771392396141,32,37,41,44,61,82,110,190,340,340,340
,Aggregated,1131,471,32,36.267389045100565,10.221468000054301,337.7666979999958,433.3837312113174,18.832642133333408,7.842771392396141,32,37,41,44,61,82,110,190,340,340,340
