Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],702,0,42,70.87111106125704,30.057631000090623,149.5172890008689,722.6794871794872,8.765385133182184,0.0,42,110,120,120,130,130,130,140,150,150,150
,Aggregated,702,0,42,70.87111106125704,30.057631000090623,149.5172890008689,722.6794871794872,8.765385133182184,0.0,42,110,120,120,130,130,130,140,150,150,150
