timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783803067987,2026-07-11T20:51:07.987000+00:00,29.92,2968.0,3008,421,2937.3,1
1783803082658,2026-07-11T20:51:22.658000+00:00,30.78,3308.0,3008,421,3277.03,1
1783803096928,2026-07-11T20:51:36.928000+00:00,12.89,2938.0,3008,421,2924.75,1
1783803111448,2026-07-11T20:51:51.448000+00:00,12.3,2900.0,3008,421,2886.75,1
1783803125580,2026-07-11T20:52:05.580000+00:00,11.77,2814.0,3008,421,2801.42,1
1783803140162,2026-07-11T20:52:20.162000+00:00,22.11,3188.0,3008,421,3165.47,1
1783803154761,2026-07-11T20:52:34.761000+00:00,29.26,3264.0,3008,421,3233.9,1
1783803169610,2026-07-11T20:52:49.610000+00:00,13.1,3308.0,3008,421,3294.35,1
1783803184059,2026-07-11T20:53:04.059000+00:00,29.36,3181.0,3008,421,3150.65,1
1783803198261,2026-07-11T20:53:18.261000+00:00,37.37,3007.0,3008,421,2968.82,1
