Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],1119,188,36,54.635252692576486,10.201224999946135,3244.239168000149,605.361036639857,18.628570849766568,3.1297330828919705,36,40,43,45,52,60,82,130,3100,3200,3200
,Aggregated,1119,188,36,54.635252692576486,10.201224999946135,3244.239168000149,605.361036639857,18.628570849766568,3.1297330828919705,36,40,43,45,52,60,82,130,3100,3200,3200
