Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],2268,1201,30,47.977494839938814,8.584837999478623,160.9239899999011,358.2949735449736,37.77432855729195,20.003072573768797,30,39,49,110,130,130,140,140,160,160,160
,Aggregated,2268,1201,30,47.977494839938814,8.584837999478623,160.9239899999011,358.2949735449736,37.77432855729195,20.003072573768797,30,39,49,110,130,130,140,140,160,160,160
