Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/pytorch/search [all],702,0,44,55.15218817954079,29.300318999958108,172.01517400098965,724.2663817663818,8.766838067538755,0.0,44,49,55,60,100,140,150,150,170,170,170
,Aggregated,702,0,44,55.15218817954079,29.300318999958108,172.01517400098965,724.2663817663818,8.766838067538755,0.0,44,49,55,60,100,140,150,150,170,170,170
