Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],10,0,120.0,121.06004210000947,109.46507200003452,134.8141770000666,679.7,69.04522348355151,0.0,120,130,130,130,130,130,130,130,130,130,130
,Aggregated,10,0,120.0,121.06004210000947,109.46507200003452,134.8141770000666,679.7,69.04522348355151,0.0,120,130,130,130,130,130,130,130,130,130,130
