timestamp_ms,timestamp_utc,duration_ms,billed_duration_ms,memory_size_mb,max_memory_used_mb,init_duration_ms,cold_start
1783800996477,2026-07-11T20:16:36.477000+00:00,33.56,34.0,1024,733,,0
1783800996479,2026-07-11T20:16:36.479000+00:00,45.11,46.0,1024,731,,0
1783800996486,2026-07-11T20:16:36.486000+00:00,33.25,34.0,1024,732,,0
1783800996489,2026-07-11T20:16:36.489000+00:00,39.66,40.0,1024,741,,0
1783800996492,2026-07-11T20:16:36.492000+00:00,45.76,46.0,1024,731,,0
1783800996493,2026-07-11T20:16:36.493000+00:00,47.94,48.0,1024,740,,0
1783800996497,2026-07-11T20:16:36.497000+00:00,44.23,45.0,1024,734,,0
1783800996499,2026-07-11T20:16:36.499000+00:00,45.46,46.0,1024,740,,0
1783800996501,2026-07-11T20:16:36.501000+00:00,59.93,60.0,1024,734,,0
1783800996516,2026-07-11T20:16:36.516000+00:00,61.63,62.0,1024,739,,0
1783800997477,2026-07-11T20:16:37.477000+00:00,30.88,31.0,1024,734,,0
1783800997477,2026-07-11T20:16:37.477000+00:00,44.34,45.0,1024,739,,0
1783800997477,2026-07-11T20:16:37.477000+00:00,35.88,36.0,1024,740,,0
1783800997485,2026-07-11T20:16:37.485000+00:00,44.1,45.0,1024,734,,0
1783800997488,2026-07-11T20:16:37.488000+00:00,35.97,36.0,1024,741,,0
1783800997494,2026-07-11T20:16:37.494000+00:00,45.28,46.0,1024,740,,0
1783800997495,2026-07-11T20:16:37.495000+00:00,47.8,48.0,1024,731,,0
1783800997498,2026-07-11T20:16:37.498000+00:00,34.74,35.0,1024,733,,0
1783800997503,2026-07-11T20:16:37.503000+00:00,48.34,49.0,1024,731,,0
1783800997506,2026-07-11T20:16:37.506000+00:00,51.4,52.0,1024,732,,0
1783800998465,2026-07-11T20:16:38.465000+00:00,32.59,33.0,1024,732,,0
1783800998476,2026-07-11T20:16:38.476000+00:00,27.48,28.0,1024,740,,0
1783800998480,2026-07-11T20:16:38.480000+00:00,35.06,36.0,1024,731,,0
1783800998489,2026-07-11T20:16:38.489000+00:00,39.92,40.0,1024,741,,0
1783800998495,2026-07-11T20:16:38.495000+00:00,47.2,48.0,1024,731,,0
1783800998496,2026-07-11T20:16:38.496000+00:00,48.58,49.0,1024,733,,0
