Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],695,0,39,51.811294433077784,18.12797899947327,2390.2557759993215,720.9395683453238,8.748086195680356,0.0,39,42,45,46,53,61,71,78,2400,2400,2400
,Aggregated,695,0,39,51.811294433077784,18.12797899947327,2390.2557759993215,720.9395683453238,8.748086195680356,0.0,39,42,45,46,53,61,71,78,2400,2400,2400
