Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/onnx/search [all],2277,716,37,38.334697532723325,10.435604000122112,295.13626600009957,505.7878787878788,37.86483857487418,11.90655442231441,37,43,46,49,58,65,79,120,270,300,300
,Aggregated,2277,716,37,38.334697532723325,10.435604000122112,295.13626600009957,505.7878787878788,37.86483857487418,11.90655442231441,37,43,46,49,58,65,79,120,270,300,300
